tweet_id,sentiment,content
1966173915,hate,Hail/Thunder storm here. The Power keeps on going on then off. It sucks.
1966174005,neutral,it's Friday here in Chicago...and I'm stuck @ home AGH I'M BORED!!! grr!
1966174817,relief,hooome from work. why am i awake still? up in 5 hours
1966174865,hate,i was invited to one on the beach but it was too short notice i mean why the hell tell you 2hrs before?? really?
1966175032,worry,cant go to work tomorow. still sick  grrr its anoying me now!x
1966175199,neutral,@AndyR3w wish i was rollin with ya
1966175506,neutral,"missing my granpa, goingo to church, its been two hard months without him!!"
1966175812,worry,"@yummy411 @Cocoabebe I know, right? I guess the oldest doesn't hold rank on field trips anymore."
1966175847,worry,@colinmoge  the one day I need to work
1966176695,sadness,@wersching and I have to wait till January. Life is not fair!
1966176745,worry,@edincoat Oh no  I hope you reach him!
1966177678,neutral,My dad just told me that he wants to put me up for sale on craigslist
1966177697,sadness,already missing my biddy bops  home at mom's for the night watching my little bro and getting some rest for my birthday party tomorrow :-D
1966178129,neutral,Im lonely werkin
1966178146,worry,This weekend is completely different from last weekend.
1966178241,sadness,@materialistic i know i suck.  my data plan is weak sauce.
1966178480,worry,"@Savfortomorrow Si, no bueno  I guess I just don't entertain him :/"
1966178772,worry,@mileycyrus my cousin is in jail for shoplifting and drugs she is 16! im upset please help me feel better
1966179371,fun,On way to grab @DeejaySpider @ airport. Listenin to #thebeat. There's noooooo way @djflipout would play these mashups.... AVH would be
1966179531,neutral,"@backstreetboys Hey boys, do you wanna see my teeth? (damn it, twitter donï¿½t wanna change my picture)"
1966179712,neutral,"@PrincessPDexter Ohhh, he is very regal man-cat! But he is blocked"
1966179879,hate,"still can't figure this twitter thing out, i can't my background pic to stick and i can't seem to change my profile pic"
1966180022,neutral,"@cakewrecks that same smell is wafting thru my grandparents house, papaw has the smoker going out back..we've got a long wait tho."
1966180111,worry,Sending angry vibes to the individual in a blue vehicle who hit my car in the QFC parking lot on Broad and failed to leave a note
1966180304,happiness,so I just had a violent fightclub like sex dream involving heavily tattooed ladies. I didn't wanna wake up.  lol.
1966180448,neutral,"Stepped on Coco's foot earlier while feeding the cats; no harm done AFAIK, but now she runs away from me"
1966180560,worry,@justeezy  woh won at least you aren't in the NYC situation
1966180582,worry,@StaceBDU but my bday is JUNE 19.. this is wack... and ihavent seen any promotions for my bday party  someone better finagle this asap!
1966181146,neutral,@RezaEvol awe  wit the snap of my fingers n a nod of my head ur rain is gone  lol...thxs hit up afterwards
1966181827,sadness,@irize yea yea  im about to torture myself by doing a stanky leg marathon..ima do the dance for hrs til I can't no mo
1966181941,worry,"oh man, just seen the BGT news.. not cool. i loved greg.  that dancing weepy kid was just fucking obnoxious imo."
1966182443,worry,mommy coming home from vegas tonight! going to pick her up later in islip her plane doesnt get in until 10:40. KILLME. i want my mommy
1966182971,worry,@kakrisch im jealous.  im slaving away at the store and youre chilling on the boat.
1966182992,sadness,@jwalsh Damnit all. That sucks.  You were one of the ones I thought I'd drag back lol
1966183016,worry,@ddlovato  my cousin is in jail for shoplifting and drugs she is 16! im upset please help me feel better
1966183294,surprise,@jinime Your schmoo is moving? Are you sad?
1966183373,hate,"I had a new work picture taken today, hated it, it looks too much like me http://bit.ly/PHjUR"
1966183661,love,@NikkiBenz I want to chat with you in Im some day.
1966183940,sadness,"@aaronob My music teacher either expired or forgot about my lesson, leaving me outside waiting for my ride to pick me up for 1 hour."
1966184184,sadness,Well it's after 6 and i didn't get a call back  oh well
1966184829,neutral,@urbanfrolicker I'm going to Cali in like two weeks! But it's nor cal
1966184981,hate,Home finally. Hungry. needs food. mad cause I might not get pizza today  Hanging out with brandon. its raining.. ugh!!
1966185500,hate,lalalalaaaa i have a virus  tear tearrr well my COMPUTER has a virus! running scan grrr : \
1966185749,worry,@mikeziemer you traitor  whiskey and coke is my aphrodisiac
1966189594,sadness,@renegadepr cool. looking forward. san francisco was really nice. didn't make it out to napa though  maybe next time.
1966189700,worry,"wish I could feel no pain (8)  but it's ok, at least they like Brazil!"
1966190103,happiness,@kidcatastrophe so cool to hear you guys on 104.5! and i can't believe you in were cherry hill a few weeks ago and i missed it  come back
1966190137,neutral,"@tamtamdoll no, New orleans.. been here since katrina .."
1966190485,worry,@glennbeck wish we could come see u on Denver  husband lost his job and can't afford it
1966190508,worry,I do nothing on friday nights
1966190950,worry,Jane is really sad because she probably won't get perfect on tonight's quiz without the missing article. Should've asked someone for it.
1966190984,fun,@Beauabroughton shud up! lol my device thing doesn't work
1966191037,sadness,omg trying to fix pic but its not working!!!! ugh also mom wont let me sleep over sanzz!!!!!  bad day!!!!
1966191170,worry,has a tummy ache.
1966191260,sadness,"@rdougan I wish I was! well, for the past hour I have been. But before that I was in bed. Proper migraine!"
1966191298,hate,@joshhebert yeah bit it is overheating a bit and the AC died.
1966191300,happiness,Friday!!!!!!!!!! Wooo and nothing to do.  Nuggets better pull it off tonight.
1966191340,sadness,@michaelpietsch He's totally ignoring me!! How sad!  I am heartbroken
1966191351,worry,@Jonasbrothers  my cousin is in jail for shoplifting and drugs she is 16! im upset please help me feel better
1966191399,sadness,"Got stuck in a traffic jam today, i now have one sunburned arm"
1966191788,sadness,@coliwilso *hugs*  still feeling poorly are you
1966191822,neutral,I was the blue  lol http://twitpic.com/67zgz
1966192362,worry,"reason #123,243,342 I don't like weathermen, school program canceled due 2 rain.Show 6p-7p now 8:15p still no rain  #weathermenRneverright"
1966192416,worry,I have nacho chips...but no cheese.
1966192431,sadness,"On my way to work, I'm kinda sad"
1966192686,happiness,I love it when it rains on me when im golfing
1966192769,sadness,"chillin on break eatin some grub. pretty burnt out had an eventful day. wanting to go to the movies with Ian, not happening though."
1966192881,sadness,I missed your calls
1966193047,relief,@vasilly thanks.  I'm self so I don't see the &quot;my Account&quot; area.  I'll have to dig deeper it seems
1966193658,worry,@RealKeanuReeves   People are cruel sometimes.  I can't imagine being a Star.
1966193693,worry,"Went for run, my sinuses are pissing me off"
1966193774,worry,@sandysurap Thanks. They're both so cute. Havent been home for many years so havent seen them in person
1966193805,hate,misses her phone... having no service sucks
1966194076,neutral,No one's coming in
1966194110,neutral,D'oh...forgot the ferry turns around before going. So much for sitting in the sun. And the other side deck is closed.
1966194122,worry,@jbdance7  ya i can never watch any of them :l
1966194190,sadness,waiting for sleeping pills to kick in... gonna be so tired at work tomorrow
1966194922,worry,I sadly have no voice after the Food Faire and The Academic Pep Rally!! I need my voice.
1966195083,surprise,Select Yums tees on sale! Bird Walk and SODMG are sold out though
1966195154,sadness,Why the fuck can't I be over this ??? I feel like crying bit I realy don't want to  why is this bothering me sooooooo much !?
1966195155,sadness,@survivorqueen I can't shes taken my keys to muh car.
1966195423,neutral,@sophiebenjamin  it's very pleasant. i sooo rarely just have time to kill...
1966195892,sadness,"No Rockin on the River for me, tonight..."
1966195949,worry,"Isss boredddd, gotta be up in the morningg"
1966195975,neutral,@PrincessSuperC i misss youhhhhhhh ci! Tell dem japenese ppl to give yu a computer or sumthinnn. Ya twit fam misssesss supa c!
1966196285,love,"@LuluLuz  i love you,i love you,i love you -you're the most beautiful and sweet girl ever."
1966196590,surprise,@hellparade what? whyyyy?
1966196660,worry,"@JeremyBorash wow, honestly not surprising, every time they try to push that guy he gets injured"
1966196689,neutral,Nite nite my fellow tweeters goin to put ma ipod in n listen to some westlife missin those guys  then headin to sleep early start  7am x
1966196694,sadness,"@BodyWisdomInc sorry I missed you @pcharityclassic. Saw you across the way, I was busy taking pix-abt 4:15 came to meet U-but U were gone"
1966196733,boredom,"Not gonna lie, i'm going to miss high school lunches. A lot. Damn."
1966196916,fun,There was no traffic at all on my way home and all traffic lights were green.Im afraidIowe karma a big check
1966197101,hate,why is this english homework so hard  i seem to be getting nowhere
1966197213,hate,Dang! My voice wont came out! And my snots is covering all my tissues... DANGIT! I hate FLU!
1966197544,worry,@emerilizzie poor kid.  That sucks. Hopefully things look up for her soon. *hugs*
1966198009,sadness,@dougreport just checked again and it worked!! Sorry
1966198099,worry,@schambers bud light?!?!?!  up in Massachusetts and no Boston Lager?  Guess I won't catch the next flight   njoy!
1966198353,neutral,@pandamachinne and i have cheese and no chips.
1966198575,happiness,@emilygrace_BHB I went to that concert and I remember Derek and Mark were hosting! I miss seeing BHB  at the grove.
1966198646,neutral,@Bea0414 eh..not sure daw guesting ni cha on monday
1966198700,worry,Im giving up on twitter. My pic is gone my background is gone..I'm hopeless when it comes to technology!!
1966198911,happiness,@hannahgramm Haha damn you not inviting me
1966198926,surprise,ACK! Ghost Whisperer isn't on!   Damn network's lucky they gave me Walk The Line in place of it...f*ckas. JP is hawt.  :0)
1966198993,sadness,@Kalediscope Girl *cries* I'm allergic to seafood
1966199450,worry,"aghh mann i missed like half wowp, nd i dont like to start watching things in the middle of the show, i forgot to record it, im maddd!"
1966199586,worry,@veddersgirl Will start tonight. Bored. Tired of waiting on Darkward. I am breaking up with him
1966199787,worry,@kscarter I feel like I haven't talked to you in a really really long time.
1966199893,worry,@mileycyrus  it wont let me vote even tho im signed in
1966199997,sadness,Just got to the gym but w/no energy
1966200442,surprise,..dat dude look crazy w/ dat hair on his face lmao ..stop it!! ..the old wrestlers went to TNA  thanks Vince ..these dudes are clowns lol
1966200468,empty,Ugh boring friday
1966201003,worry,oh and i forgot my cell at home  thankgod for this crackberry
1966201368,surprise,@jojo_jtv WHAT! I was only gone for 30 minutes and you're already showing boobage without me?
1966201373,neutral,Is on break...I'm so tired
1966201685,worry,@MaryleeFOD I am so sorry I missed your tweet  I was on a nice long chat across the border with pastel. Did you want the recipe? email?
1966201806,neutral,Tempted to buy MAC at ACW....even though I don't need anything....but I want to try dazzleglasses
1966201891,worry,waaah.. I can't open my eyes wider! i wanna go back to sleep but i can't sleep properly..
1966201971,sadness,"God, why can't I be at #asylum? Really. I never get to do anything cool!"
1966202158,worry,"FCKeditor is giving me problems! Posts just fine, but only edits in plain text! Help!"
1966202490,hate,I hate it when Trevor drives
1966204773,sadness,@ the San Antonio Missions game waitressing. Not a huge crowd.  Meaning a slow game.
1966204883,sadness,"I'd rather be at #BEATweetup.  Instead, I'm taking my cue from @vromans and shutting down. @wirechairs @annacarollo reprezent-zent!"
1966205070,sadness,my fab broke
1966205074,worry,@ceciliaa_ What did he say about it?? Gosh! I missed the yesterday live chat.. I was at bed.. sick
1966205113,neutral,@katevoegele WIsh they were in Toronto  Will you be coming back here soon?
1966205351,worry,I'm in a traffic jam
1966205498,worry,has a broken iphone
1966206110,anger,UUUUUGH!!! I HATE I MISSED @WAYNEDASTAR INTERVIEW!!! I WASNT AT HOME!!! DARN!!!
1966206749,happiness,I am finally plugged in to listen to Flashpoints on http//:www.kpfa.org shoutout @norabf and have missed the segment about Chevron
1966206979,happiness,says Morning.  http://plurk.com/p/x34ap
1966207016,hate,@AdamRPhoto ow shitttt i cant come get drunk ihave to go to a photo shoot in portsmouth or sumfink  owwwwwwwwwwwww
1966207387,neutral,"@RedFieldWines @shakeNbake Bit of New Scientist, this weeks an last weeks, and Watership Down"
1966207508,hate,Shots suuuuck!  im done  no more vacines!
1966207613,sadness,"Omg, someone just left me a voicemail at work    ffs let me have a day off"
1966208480,surprise,Boo....Up DLP is sold out for 8:30
1966208572,worry,i'm a bum today
1966208666,neutral,might go to bed? No nightmares about bad grades tonight please!  Hmm!
1966208691,neutral,Environmental project
1966209046,sadness,@ArtyTheCat oh noes I missed you again.
1966209102,surprise,@fatsam33 yeahh  those two times we've stood next to each other were special times...
1966209187,worry,Just got my dress for my friends wedding. Its a little tight in places. Gotta work out more
1966209349,neutral,@NDM_1 yeah we only went for 5 days  im trying to get back in november with my mom for super soak stars weekend
1966209786,relief,i hate my presentation  hahah whatever im glad its over
1966209836,fun,just got sold out from UP
1966210418,sadness,@wita  Still think it's unfair that Infamous isn't on PC. =/
1966210626,worry,"still feeling crangsty  but sushi for Marianne's bday (tmr) tonight! then pedicures (finally!) even so, I hate feeling like this *pouts*"
1966211009,worry,"@selenagomez AWWWE! I live in Van, would've been so great to see you  but have a great flight!"
1966211024,worry,chris cornell is going pop?!  i prefer the old chris cornell.
1966211117,neutral,@kaiminoeau why have i not heard of said show?
1966211483,worry,so i have like no more friends it's kinda sad
1966211864,hate,well its hot as heck right now
1966212221,sadness,"ok, twitter doesnt like me   i must be really dumb...how do i send a msg?"
1966212365,worry,offically in DC .....  missing my numero uno
1966212725,fun,joooooooooooooo!!!!!!!!!!!! studying!!!  to be readdy to go to the party!!!   If they let me go!!  jajaja I think yeaahh!!! \m/!!
1966213599,neutral,@avalm  i can never tells mommy!  or they will be means to me...
1966213715,hate,"@annettestarbuck heck yea that beats traffic!  Im on the stinkin toll road (paying to sit in traffic, nice) no milkshakes out here"
1966213761,worry,@emett55 TGIF is right...I think I broke my toe last night - on my bad foot.
1966214085,neutral,doin homework ugh
1966214279,neutral,in my room its too damn warm! windows open but im still cooking !
1966214572,sadness,Wanting to go out... apparently no ones available!
1966214728,love,@shawncorson i know  i'm tweeting more now though don't you worry!! haha i wish i could fly to ohio! i saw beyonce on monday uhmygawddd!
1966214729,hate,I have to reupload the damn thing again
1966215107,neutral,"@frphoto pictures of your bliss?  In JPEG format?  Sorry, it's message board terminology and u don't play w/us on the boards"
1966215220,worry,Lack of sleep leads to major head ach
1966215243,sadness,They burnt my zuccini
1966215861,fun,"@DD714 Ahh man, and im off NEXT weekend"
1966215991,sadness,has such a freakin migraine
1966216487,neutral,@paulie just saw some of the photos... he had his shirt off again didn't he..
1966216544,neutral,@gregmike saw that across the street for manuels. fur coats must be in short supply somewhere
1966216638,worry,feeling sick. headache. bored. tireddd
1966216811,worry,@lindyhot oh noo.. i cant see it
1966216818,worry,Our currency is dropping like nobodies business; not a good time to be going overseas  http://is.gd/JsgL
1966217065,sadness,I miss vlogcandy
1966217559,sadness,Why can't i find any jewellry for my dressssss?
1966217975,worry,@JamaicaPanama im missin out on all the fun aww  *cryin* lol
1966218209,sadness,epic fail with the chocolate fountain that got CLOGGED
1966218389,worry,argh! why is the bathroom always closed when I'm late from my break and gotta pee?!!!!
1966218586,worry,Vent:  No one cares
1966218964,boredom,I'm so tired. I don't get how I am. I sat on the lawn mower and didn't push the whole damn thing.
1966219266,neutral,@BuScooby yes its the twins  so i wontt be watching
1966219744,sadness,Aw i couldn't see robert before practice. That makes me sad
1966219792,sadness,I MISS TUGGER AND MISTO  last night was amazing&lt;3 i was so close to them :')
1966219921,fun,@BBKwieen all of em! Hahahahaha sry
1966219971,worry,"@efefe http://twitpic.com/64g3b - i think so ! well,u're lucky"
1966220053,sadness,@KSdaisy Aw...poor thing.
1966220125,worry,@thecapillary i noticed that you were on the same hallway....shitty   No worries about the BBQ....I'm hoping there will be more to come!!!
1966221061,sadness,I ripped my favorite pair of jeans.
1966221168,sadness,i just bit my tongue.  blood everywhere!!!
1966221430,relief,Made it to Wisconsin... Now off to Golden Corral again! dang! lol we missed the graduation! tho  Dang!
1966221557,neutral,"@malikafaye Cool Sound!! Luv &quot;Drama&quot;, &quot;Love Game&quot; doesn't work on ur myspace...    Wish Good Luck!! XoXo from Spain"
1966222539,happiness,@lolbethie that sounds great right about now. It's ridiculously hot in my house
1966222810,neutral,Cleaning time soon
1966222821,worry,Time for my ritualistic Friday night depression
1966223647,neutral,http://yfrog.com/0xoxij Fry bread is good but they only gave me a little pinch of lettuce  ha ha
1966224140,worry,@caraann aww I miss driving down elmwood
1966224172,sadness,Burning my tongue on Won Ton soup
1966224323,worry,wow its follow friday and i havent tweeted... Fail. And nobody has followed me today  dble fail. *suicide*
1966224624,neutral,i can't see results for whyareyoustillhere
1966224834,happiness,@Aphrosie It would still involve me standing up. lol. Windows are too high up. Guess im just gonna have to go out
1966225093,sadness,@momneedstherapy - So sorry Ambien got sick.  Perhaps work her ashes into the garden with a catnip plant?
1966225227,fun,@WayneDaStar that's a mess  I'll look for it next week
1966225272,sadness,Why hasn't he called. I'm being blown off yet again.
1966225282,sadness,sometimes i forget my favorite porn stars are real people too. @bobbyclarkxxx made orange chicken last night and cut his finger off! sad!
1966225608,hate,@jessicagee7 i have restricted driving priviledges...  and i didn't even do anything. stupid double standards
1966225721,sadness,"cars,,,,cars....cars.....I need one. ha ha. The one I found last night, that I wanted so bad! is now sold. And not to me"
1966226036,worry,eye still hurts  I Think I'll go sleep now...
1966226334,worry,GAH! I have the headache from hell. Reminds me what my lovely wife goes through all too often
1966226388,surprise,@SilentEcho omg i know i'm so sorry  my screen is just small :S
1966226548,happiness,Just enjoyed 2 steak quesadillas! Kinda mad cause I'm gonna miss the laker game!
1966226672,neutral,its stormy
1966226846,sadness,rain rain go away.  had to cancel my pool plans! tragic.
1966226900,sadness,Is sad there was no Otalia today
1966227150,worry,my day is going way too fast
1966227483,sadness,doesn't sound so great at all  http://is.gd/JslB #palmpre
1966227719,sadness,so busy already
1966227936,worry,@swiftkaratechop &quot;Jake Cologne&quot; from hollister makes every girl I hug go fucking nuts. Too bad I'm gay.
1966227979,sadness,put my dog to sleep  I love you abby RIP&lt;3
1966228071,sadness,@KimmyCakezZ yes ma'am u do have a pretty smile. but you also won't eat chipotle with me.
1966228731,neutral,Y!oi thay doi khi chung ta... thoi day!
1966229109,worry,So glad the days almost over... Another nite of me nd my pain pills alone at the crib lol. Ughh I wish this weekend was over alreadi!
1966229136,worry,"is in skwl now, and i dont really wanna study.. i saw him --&gt; J***I and makes me feel down.."
1966229286,neutral,Practice was a beast today. Not going to see Julian tonight
1966229306,love,@rouxified help!!
1966229590,worry,"@cleverindie This spine thing sounds no good  back exercises are no fun, best of luck hon."
1966229609,surprise,@natalyathree damn! natalya! you gotta tell me whats going on!!! i'd call you but i lost all my phone numbers when i broke my blackberry
1966229671,happiness,"So much happier, despite my looming departure"
1966230072,worry,"@SourTwittles Hahahaha! I didn't know it said that, sheeeeittt! I don't get why I can't have a picture... bwaaaahhh"
1966230114,sadness,Somehow I have managed to sober up and now I remember how crap I felt pre drink
1966230281,love,"@cheekyxoxo  I love you, though!"
1966230558,fun,Fun Friday night planned...... Spent at work
1966230651,sadness,"at work.. missing my miami fam @anywayz, @abigaildsouza, @mrohboy32, carolina, jonathan, @Prtyprincess, @JessDosil &amp;&amp;&amp; more"
1966230782,worry,@TreoBenny ha! I know..I'm very ashamed.
1966231102,neutral,I don't wanna work tonight
1966231682,worry,"@Gilove2dance Awww, *hugs* I wish I could help."
1966231709,relief,@JanuaryParker hey they do have that  but these never bothered me before.
1966232111,sadness,"I had some work to do, but my wrist hurts too much to do any of it."
1966232476,sadness,@HollyTheBoss lol. sorry bout today  ..did u get them?? &amp; what else R U guyz doinq cuz i have to C if im eligable [howeva itz spelled lol]
1966232622,neutral,@kailaengland Im salaried so I don't make any more or less no matter how many hrs I work.  Comes with the territory I suppose.
1966232830,happiness,i'm probably the only person in the world that uses tweetie from my ipod touch &amp; not an iphone  ghetto? haha
1966233087,worry,Dudes nothing to doon a friday
1966233124,happiness,Listening to nin and working on my break. ALMOST as good as being at the show.....  rock out extra hard @SarfaBarfa
1966233876,hate,Knew she was an idiot..
1966234762,neutral,really not lookin forward to monday  bak to college
1966234774,empty,@USelaine No!  I in fact made sure that cookie was never delivered.
1966235006,sadness,"feelin depressed ,, i miss you soo damn fcking much besties  ..i wish i wouldnt have left yt"
1966235023,worry,Rain on my parade of beer and fire
1966235041,surprise,goodness gracious my chair broke
1966235539,enthusiasm,wishing I was attending #beatweetup I even bought a badge
1966235549,worry,@jmariu i couldn't eat all my nuggets  finish them for me.
1966235640,worry,@Boy_Kill_Boy I is angry
1966235948,neutral,@rufmac I had a priest that said &quot;unnecessary anxiety&quot;
1966236023,neutral,Lots of noisy peeps outside
1966236242,worry,Is upset that he didn't get his 24 fix tonight
1966236997,sadness,"@Mr_Kimbalicious you can have the milk i have, i only have that here to drink  i think thats whats making me feel sick"
1966237158,hate,"god, brera, why is your plot twist going to fucking everything up i can feel it"
1966237417,neutral,@backstreetboys I wish you guys had gotten it on video
1966237909,fun,hi from chile!!! It's 9 deg C  winter's coming....cant wait for cali sun.
1966238684,worry,Oh how today sucks....
1966238881,relief,@Hockeyvampiress glad you have a squeee moment good for you-- I just got bills in the mail
1966238917,love,@JAYSFIT I SOOOOOOOOOOOOOOOOO NEED TO SEE U  IM ON SOME BS 4REAL DEADASS LMAO
1966239158,sadness,@NaomiER Having a bad day actually  but your cd keeps my spirits lifted
1966239946,sadness,At an 80''S retro prom wishing HE was here to dance with!  I'm gonna miss his great dancing 2nite  but still having a blast &amp; a few drinks
1966240793,worry,@danachs I am lost. Please help me find a good home.
1966240917,hate,@brentonscowie  dude i will check again but i couldnt find anything  haha i am capital F-U-C-K-E-D
1966240947,enthusiasm,Rushed to get to ups and they close at 7... I got here at 705 after making a wrong turn
1966241061,worry,@djcommish @JuneBug143 Awww hey boo..  i know i miss all of them
1966241480,surprise,i lost a follower
1966241776,neutral,Bouncing Rush makes me feel nauseous
1966241834,worry,"@ddlovato How hard is it 2 be running back an forth constantly? Ya kno workin all the time, havin crazy sleepin schedules? Must be hard"
1966242117,fun,@FenterZ hahaha your gonna beat me again  LOL at james sahal and his &quot;stunnerbum&quot;
1966242880,happiness,Oops forgot to shave my legs!  Byebye to my favorite cousin   Bklyn two nights in a row... We go hardd!!!!!!!
1966242915,sadness,@prettyrach I am 100% jealous.  wish I had some
1966243236,worry,is crying..because the school years over  i wont get to see my teachers!  i wont get to see johnathan.......
1966243329,worry,Wow. So I hate Staples right now. Majorly. Thanks for being complete fucktards and killing our productivity
1966243594,neutral,finishing washing dishes
1966243993,worry,Sigh only 1 problem though i need to call Stooopid LIME aka Cable and Wireless and have them reconnect my interent 2 day without net  sads
1966244013,sadness,@brighit @lilypenelope @Guy_Vincent @torbengee @@Winsorandnewt i missed the party!!!!  i bought wine and everything!!!
1966244251,neutral,@estMay89 been there!  need somewhere NEW
1966244260,worry,I think my phone has officially bit the dust.
1966244397,worry,Sitting in the car. My ipod is about to die so Im not gonna have anything to do.
1966244564,worry,@nezua i want to comment but don't understand what you're saying
1966245027,neutral,just dropped my biscuit in my tea
1966245772,neutral,was hoping to go to Red Lobster this weekend
1966245922,sadness,"There go my big plans... thanks, tonsils."
1966246124,love,@courtbolin i miss youuu and i wish i was dodging semis with you
1966246334,fun,"Bought some little plastic personal wine bottles at Jewel, perfect for rooftop boozin'! Wish I didn't have to wait so long!"
1966246467,hate,": I saw US Postal was hiring, but once I was done filling out the pre-application thingy it didn't show me jobs open in the area."
1966246529,sadness,@owl311 that makes me sad...
1966247227,love,I just wanna be happy
1966247900,worry,I wish I could see dramafest SO BAD.
1966248322,love,"@lacietee i wish i was going, cuz i miss you."
1966248355,worry,@el_juansimon God I'm bored. Wish we could've done something 2night!
1966248784,neutral,I got paint in my hair
1966249529,worry,Making a list of SiC 2009 attendances
1966249554,sadness,@samsamsammm i miss you!!  stupid work!
1966249696,worry,"at work.. missing my miami fam @anywayz, @abigaildsouza, @mrohboy32, carolina, @jonathan305, @Prtyprincess, @JessDosil &amp;&amp;&amp; more"
1966249848,neutral,@AwesomeKenn lame right?  do u know what dates you'll be in Cali?
1966250104,worry,thinking i cant handle my life like this anymore... almost seems as if suicides the answer... unfortunately.
1966250384,love,Trying to reorganize plans for tonight uggg  Hopefully it will still be lots 'o fun!
1966250559,sadness,friday.....i have nothing to do so sad
1966250700,worry,"@kidkierain yeah, that does sound a bit bad man... i got fucking exam week this week"
1966251102,worry,is terrible at saving money..
1966251133,sadness,working on diffusing that irritation but this traffic sure isn't helping  mother F! it's always real bad the days th@ i help plan stuff
1966251620,sadness,@yomama8929 I go into the room for the first time in weeks and you're off cleaning
1966251622,neutral,@marue720 nope  i'm sooo curious....
1966251970,neutral,@WerewolfSeth I wanted to see it until I saw that it was PG 13. That totally bummed me out.
1966252179,sadness,"brother's back!! &amp;&amp; i found this really small dead bird on my deck  so sad, i basically cried."
1966252257,love,"wish i could be in via funchal  yesterday, @tommcfly, @Dannymcfly, @dougiemcfly, @mcflyharry were PERFECT, the best day in my life XX"
1966252262,happiness,28ï¿½ in VanCity? Holy shizz. I will be home soon kids!
1966252667,fun,@davidaldrich_wx Did you see the color of the sky and how it looks in Philly??  It is yellowish/orangeish/brownish looks scary!!  lol
1966252695,sadness,"Misses JP  I do not know what to do and iv given myself a headache thinking about it, just makes me want to cry"
1966253012,worry,"Didn't expect to have a car accident, then the pain kick in 4 days later"
1966253593,worry,I feel like a lost puppy without my phone.
1966253854,empty,"if i make some madeleines, i need to have a bake sale or something. god. boredom needs to = something other than baking"
1966258651,fun,@Atashas your sister would ! hahah thats so funny !! i thought you liked them
1966258701,worry,@bktassava I am lost. Please help me find a good home.
1966258782,sadness,off to bed was gonna read some new moon but its a little late now  night night all xxx
1966258811,hate,just got back home... bored now
1966258993,hate,hates scaleeeee
1966259098,worry,"She tells me that she feels miserable, so at least it's mutual."
1966259141,worry,Ugh I don't feel well again all of a sudden
1966259174,sadness,@alinachka is there anyway you could forgive me?
1966259744,relief,"been working all day, finally relaxing!! i miss you"
1966259875,hate,"So... Things didn't work out as expected, well damm"
1966259881,neutral,tripping through tiredness is nottt nice
1966260673,sadness,@uwbadgerkelly because you had chips and sale w/o me
1966260738,worry,Bella doesn't love me no more
1966260860,worry,I have a sore tummy
1966261150,sadness,@sarah6800 I miss you already. All the sad faces you texted me were seriously gonna make me cry.
1966261449,surprise,@path189 why weren't we invited?
1966261776,sadness,"@RealRobBrydon Hi Rob, will you be coming back and doing any more shows in Wales again soon? Missed you the first time."
1966262048,sadness,@mssbxny artery tomorrow. No more Hagen Daz for me
1966262139,hate,@CiiTYLiiGHTSx3 what happened? who's the jerk!?
1966262338,sadness,"@RainbowAnne  Well, it was a nice thought while it lasted. Maybe he'll leave properly next time *crosses fingers*"
1966262349,surprise,@xhotandfatx you gotta follow &quot;BOOBFEED&quot; its incredible. They tweet 4-10 a day. With links to free breasts. Its my favorite tweeter
1966262600,sadness,@davidaldrich_wx it looks like it did in Ohio after a tornado hit.
1966263058,worry,My picture won't update.
1966263555,worry,"Graveyard charged my card twice (one correct total, one random amt) from last night's #atltweet tweetup. Check your accounts!"
1966263770,sadness,@Heylushh haha me tooooo! I miss you I havnt seen you in ages
1966263865,worry,forgot to renew my drivers license
1966263995,sadness,was just about to try and  dl the sims 3 but realize my pc don't meet the standard requirements  i need new pc lol!!!
1966264284,hate,The jetway feels like the seventh layer of hell. Oh and there are way too many babies on this flight. And I forgot my Bose.
1966264373,worry,My cats sick.
1966264750,worry,I really need to invest in an elliptical machine... Running with shin splints sucks!!
1966264837,worry,"Alex slammed her head into the edge of the table about 30 min ago.  She's going to have a nice, blue bruise."
1966265000,neutral,Is watching acoustic performances! &amp; In the mood for a good &quot;FRIENDS&quot; episode! I miss that show
1966265183,worry,@ Kosme -&gt; careful or you're going to be like me; updating websites and such on a Friday night
1966265378,sadness,everyone has left me and gone to bed
1966266177,sadness,@kickzfadayz Our boy better get it in tonight!!!! Or it's all over
1966266213,fun,@Anthony_y_Tony I had Pad Thai 3 times last night  ragoons LOL yumb
1966266263,sadness,i want to join drama practice today but i can't
1966266721,worry,is very hungover
1966267210,worry,@ltyson yay asap lol awwh I miss our friday night happy hours even luna del sea and the &quot;boy&quot; hahahaha
1966267233,worry,"Jesus...I'm being SLAMMED via DM's from the Papaya lobbyists.  OK. Holy crap: Mangosteen, Durian or Papaya...or cybersecurity on a stick."
1966267286,sadness,"@ClaireSale Poor Beta, I took him to Seattle, riding on my lap on the plane. He was happy here until our week long outage-cold did him in"
1966267369,boredom,aw now where's that little asian girl who runs round pooping her pants in public? i miss laughing at her.
1966267431,surprise,love to but  already got plan  going to queen mary !
1966267601,worry,@bwexxx  i hope you hoes are having so much fun...not TOO much without me though lol
1966267607,sadness,@Savfortomorrow I thought I was doing pretty good; I guess not. Bummer.
